Mg25_ppm,P31_ppm,Sr88_ppm,Y89_ppm,Ba137_ppm,Pb208_ppm,U238_ppm,dft,Elapsed_Time,Age,mg_uncert_up,mg_uncert_low
1084.194317,47.5353611,18.86176312,0.13249018,7.028891392,0.402933578,0.326777316,9.535188,4897.594,64198.50892,1092.294317,1076.094317
1041.264479,50.20886181,20.15590564,0.134858675,6.448376369,0.140329748,0.148360368,9.553418667,4906.709333,64199.48613,1049.364479,1033.164479
1039.796948,48.81540704,25.89713061,0.11002218,7.259019312,0.04,0.129391907,9.572408923,4916.204462,64200.50412,1047.896948,1031.696948
1056.915071,47.71289844,31.67853549,0.085642106,8.22883349,0.226611031,0.302467691,9.591399167,4925.699583,64201.52215,1065.015071,1048.815071
1031.630619,51.82850546,30.15932262,0.100434226,9.068924093,0.230670328,0.295103213,9.60963,4934.815,64202.49952,1039.730619,1023.530619
992.9425937,56.40161281,27.08768795,0.133497194,8.723989461,0.241815431,0.297974242,9.6278605,4943.93025,64203.47693,1001.042594,984.8425937
981.2992704,53.63460106,25.7992025,0.138943412,7.672598222,0.370489298,0.286478577,9.646850769,4953.425385,64204.49514,989.3992704,973.1992704
1003.190307,50.33236813,27.98773621,0.112880229,6.4613854,1.115643817,0.343718725,9.665841167,4962.920583,64205.51341,1011.290307,995.0903073
1040.378312,50.43829554,29.25208103,0.081607004,6.625088155,0.04,0.409116562,9.684071833,4972.035917,64206.49094,1048.478312,1032.278312
1056.082083,51.93264364,24.00524774,0.075718193,6.65283799,0.729930019,0.297238445,9.703062,4981.531,64207.50928,1064.182083,1047.982083
1032.10174,53.97835144,23.2179552,0.098323879,7.676490893,4.978800055,0.15439622,9.722052333,4991.026167,64208.52768,1040.20174,1024.00174
990.8341558,55.82052436,27.03522034,0.126614363,7.569078901,3.977956294,0.143047481,9.740283,5000.1415,64209.50539,998.9341558,982.7341558
938.3666724,56.91270631,27.30192223,0.144339062,7.319773164,3.977956294,0.120248697,9.758513667,5009.256833,64210.48314,946.4666724,930.2666724
942.887075,54.99113996,23.73268494,0.130682656,6.24509975,1.954358602,0.135407844,9.777504,5018.752,64211.50169,950.987075,934.787075
1012.470956,45.78780695,17.66823482,0.098988071,6.518232353,0.04,0.168142366,9.796494167,5028.247083,64212.52028,1020.570956,1004.370956
1077.692286,37.37716109,13.10428329,0.080305092,7.233842061,1.886897194,0.223491643,9.814724833,5037.362417,64213.49817,1085.792286,1069.592286
1091.014899,34.50371064,17.63162483,0.062914253,7.172605289,2.245833524,0.191282737,9.832955667,5046.477833,64214.47612,1099.114899,1082.914899
1069.995135,34.44302017,22.79077922,0.053174535,6.096133092,1.956325278,0.10677913,9.851945846,5055.972923,64215.49485,1078.095135,1061.895135
1047.008024,34.41946255,24.20445948,0.050227926,4.729607619,1.060467436,0.071131155,9.870936,5065.468,64216.51362,1055.108024,1038.908024
1030.180158,35.84503098,19.93202179,0.02884808,0.053064764,0.068773772,0.065611462,9.889166833,5074.583417,64217.4917,1038.280158,1022.080158
1001.726961,37.44245905,16.78904375,0.029023849,5.440133303,0.324777527,0.115493543,9.908157077,5084.078538,64218.51058,1009.826961,993.6269608
972.7617195,40.08355193,17.67890544,0.055855138,12.56286332,0.966475222,0.025,9.927147333,5093.573667,64219.52948,980.8617195,964.6617195
987.327068,40.73117777,19.79245974,0.072891878,15.09061865,1.489498517,0.444783139,9.945378,5102.689,64220.50768,995.427068,979.227068
1018.015709,55.88821448,18.05198785,0.081719004,11.57811741,1.5653271,0.860060897,9.963608667,5111.804333,64221.48593,1026.115709,1009.915709
987.4277218,68.45874982,15.32961856,0.07355988,4.218451199,0.513523355,0.847179926,9.982598923,5121.299462,64222.50498,995.5277218,979.3277218
942.0463142,68.5916186,13.98861468,0.062878484,0.369475191,0.04,0.487338055,10.00158917,5130.794583,64223.52405,950.1463142,933.9463142
939.9679362,59.74043043,17.42318046,0.094967935,4.203938479,0.756084767,0.18381032,10.01982,5139.91,64224.50243,948.0679362,931.8679362
991.2253123,50.00882295,19.03278371,0.138358036,3.625008052,1.71241362,0.293263719,10.03805067,5149.025333,64225.48083,999.3253123,983.1253123
1016.828375,47.50633081,19.12661061,0.147560818,4.719943684,1.841829733,0.426914584,10.05704092,5158.520462,64226.50005,1024.928375,1008.728375
1003.951185,49.29064197,18.17210043,0.115321493,5.425974716,1.019696262,0.17855071,10.07603117,5168.015583,64227.51931,1012.051185,995.8511854
948.9406095,37.07341024,18.16397143,0.056035043,4.581433938,0.04,0.025,10.094262,5177.131,64228.49784,957.0406095,940.8406095
934.402064,32.61689626,20.84720771,0.013192755,3.605560944,0.04,0.025,10.1124925,5186.24625,64229.47638,942.502064,926.302064
935.7976972,31.27308364,22.12489308,0.042654956,3.059600169,0.182532923,0.025,10.13148277,5195.741385,64230.49577,943.8976972,927.6976972
974.0892729,33.80816312,19.16526608,0.077304219,2.909245561,0.40555755,0.025,10.15047317,5205.236583,64231.51518,982.1892729,965.9892729
989.6015563,39.90567869,18.89694401,0.098839847,3.399245162,0.187414916,0.025,10.16870383,5214.351917,64232.49388,997.7015563,981.5015563
989.6215624,43.55766895,20.57958128,0.120944021,3.332198173,0.566663133,0.072196528,10.18693433,5223.467167,64233.47252,997.7215624,981.5215624
950.5705663,45.70656249,23.19930067,0.139352563,3.526539584,0.935439963,0.165952098,10.20592477,5232.962385,64234.4921,958.6705663,942.4705663
941.5535613,48.0875951,21.32683952,0.158227451,4.091530299,1.034909848,0.191083676,10.224915,5242.4575,64235.51165,949.6535613,933.4535613
962.8983457,43.11776495,19.37227496,0.162453938,3.837797876,0.772212426,0.104911104,10.24314567,5251.572833,64236.49048,970.9983457,954.7983457
1013.615233,48.05011998,19.68276235,0.120633108,3.832857886,0.140934914,0.069505351,10.262136,5261.068,64237.51012,1021.715233,1005.515233
1035.724468,53.2518327,22.2783673,0.092139264,4.549897489,0.04,0.14468442,10.28112617,5270.563083,64238.52978,1043.824468,1027.624468
1019.750317,52.5975722,21.87415136,0.080941312,5.051450919,0.259770207,0.173884818,10.29935683,5279.678417,64239.50871,1027.850317,1011.650317
958.1837622,53.48176678,24.36699254,0.094679778,5.60703569,0.235332804,0.187341988,10.31758767,5288.793833,64240.48766,966.2837622,950.0837622
905.2910882,53.05395836,25.4956471,0.122640954,5.351632751,0.206224457,0.144974901,10.33657785,5298.288923,64241.50744,913.3910882,897.1910882
898.7688238,48.01353925,25.16153476,0.131302808,4.833313351,0.218692177,0.107910063,10.355568,5307.784,64242.52725,906.8688238,890.6688238
926.6619828,46.28766284,24.13615673,0.118249117,4.663220086,0.334242218,0.101889796,10.37379883,5316.899417,64243.50631,934.7619828,918.5619828
972.7908219,39.5674943,24.68229924,0.095932453,4.353308477,0.432347129,0.070532452,10.3920295,5326.01475,64244.48539,980.8908219,964.6908219
1000.289386,35.84366789,26.51560978,0.060320452,3.871321813,0.325137868,0.056779457,10.41101969,5335.509846,64245.50528,1008.389386,992.1893863
1031.389683,33.00038614,26.31375451,0.024352859,3.374536328,0.140456925,0.028009677,10.43001,5345.005,64246.52523,1039.489683,1023.289683
1062.833201,25.6953228,20.48968301,0.006873761,2.962023174,0.04,0.025,10.44824067,5354.120333,64247.50442,1070.933201,1054.733201
1129.373439,22.87164208,17.17722927,0.0065274,2.900398095,0.04,0.025,10.46647133,5363.235667,64248.48363,1137.473439,1121.273439
1247.667949,25.42878758,19.94345968,0.01700303,3.170494415,0.242327703,0.025,10.48546154,5372.730769,64249.50365,1255.767949,1239.567949
1399.069085,26.63478407,24.48579038,0.014576629,3.464498168,0.839813324,0.036016606,10.504452,5382.226,64250.52373,1407.169085,1390.969085
1544.149534,34.1950608,23.67001813,0.012220157,3.480194996,1.169624623,0.074817838,10.52268267,5391.341333,64251.50302,1552.249534,1536.049534
1655.916704,40.28704152,23.55346196,0.019745862,3.679138521,1.188580212,0.075064759,10.54091333,5400.456667,64252.48232,1664.016704,1647.816704
1695.617524,42.76511166,25.64347988,0.037527609,2.558568714,0.643242084,0.0368447,10.55990354,5409.951769,64253.50248,1703.717524,1687.517524
1738.543184,33.77555706,28.71933507,0.044015019,5.524718457,0.377495521,0.025,10.578894,5419.447,64254.52267,1746.643184,1730.443184
1836.668698,28.54931133,32.31490207,0.035724818,9.099069749,0.495376344,0.025,10.5971245,5428.56225,64255.50207,1844.768698,1828.568698
1906.026371,28.99270918,30.37958495,0.031587233,10.42537758,0.609137829,0.059297532,10.61535517,5437.677583,64256.48149,1914.126371,1897.926371
1956.366046,32.44541017,32.01617593,0.021223879,8.568786967,0.630186388,0.235031544,10.63434554,5447.172769,64257.50175,1964.466046,1948.266046
1950.635252,32.75775335,33.61288053,0.025849499,5.534853008,0.49150458,0.392667162,10.65333583,5456.667917,64258.52204,1958.735252,1942.535252
1933.077358,34.00760891,28.2009859,0.042333851,3.958692117,0.04,0.367422994,10.67156633,5465.783167,64259.50155,1941.177358,1924.977358
1948.175343,36.65615024,25.18853272,0.05977997,5.582036826,2.489504498,0.247514359,10.68979717,5474.898583,64260.48108,1956.275343,1940.075343
1941.111454,41.44067069,21.87088017,0.08622947,6.04595161,4.749159626,0.106250262,10.70878738,5484.393692,64261.50144,1949.211454,1933.011454
1905.390594,40.94344458,20.21199126,0.085231147,7.292258638,5.180780455,0.025,10.72777767,5493.888833,64262.52183,1913.490594,1897.290594
1943.759456,42.49219942,21.79452827,0.067671218,7.920521008,3.352021557,0.104610589,10.74600833,5503.004167,64263.50143,1951.859456,1935.659456
1969.854621,44.36497524,19.62454873,0.056830571,7.217611743,0.732976331,0.025,10.764239,5512.1195,64264.48105,1977.954621,1961.754621
1978.447921,46.26550746,19.21491215,0.048863705,6.142518245,0.179024051,0.071518206,10.78322923,5521.614615,64265.5015,1986.547921,1970.347921
2063.081376,45.77386015,20.58929297,0.036935681,5.999828657,0.399053437,0.151629008,10.80221967,5531.109833,64266.52199,2071.181376,2054.981376
2094.017776,41.48284915,21.46859883,0.033091304,6.711627127,0.5116191,0.158877879,10.82045017,5540.225083,64267.50167,2102.117776,2085.917776
2076.026108,41.60659479,22.47584853,0.031552301,7.70986367,0.419282796,0.171968664,10.83868083,5549.340417,64268.48138,2084.126108,2067.926108
2045.236945,45.3113306,22.45471854,0.037186413,8.787365113,3.313548143,0.1082107,10.85767123,5558.835615,64269.50192,2053.336945,2037.136945
2003.569429,49.20003386,21.99752552,0.034523577,9.109539862,3.977956294,0.060818506,10.8766615,5568.33075,64270.52249,2011.669429,1995.469429
2015.322464,50.1235488,22.70743181,0.019057868,8.524819603,4.979183535,0.087868877,10.894892,5577.446,64271.50225,2023.422464,2007.222464
1962.03463,40.47365478,23.40082868,0.005,7.162484412,2.590178732,0.091840516,10.91312283,5586.561417,64272.48204,1970.13463,1953.93463
1825.356776,40.54397122,23.30544685,0.123566272,7.697765431,0.590070165,0.347389153,10.93211308,5596.056538,64273.50267,1833.456776,1817.256776
1712.387055,53.0409252,23.09832688,0.005,3.735471216,0.04,0.025,10.95110333,5605.551667,64274.52331,1720.487055,1704.287055
1623.466511,65.94683627,22.44536502,0.115847112,8.790700776,0.869145883,0.240913182,10.969334,5614.667,64275.50315,1631.566511,1615.366511
1541.902849,71.59808582,22.31456222,0.993194501,18.08064391,2.557940097,1.138747481,10.98756467,5623.782333,64276.48298,1550.002849,1533.802849
1517.968813,67.04313954,24.45029127,1.463657701,23.20393538,3.673462264,1.665928166,11.00655492,5633.277462,64277.50369,1526.068813,1509.868813
1534.859379,61.2186701,24.78449365,1.162736169,19.89987415,2.948456992,1.396113833,11.02554533,5642.772667,64278.52442,1542.959379,1526.759379
1550.003544,61.17984978,25.33934469,0.337594423,11.42919954,0.853683874,0.441936635,11.043776,5651.888,64279.50435,1558.103544,1541.903544
1524.62327,53.66164886,24.63239602,0.005,4.688880532,0.04,0.025,11.06200667,5661.003333,64280.48428,1532.72327,1516.52327
1458.419649,47.09300249,23.58219694,0.080544249,8.896392891,0.04,0.126449813,11.08099692,5670.498462,64281.50505,1466.519649,1450.319649
1393.782575,40.15455485,23.06350561,0.016775724,9.686157031,1.673184953,0.09247412,11.09998717,5679.993583,64282.52581,1401.882575,1385.682575
1359.669165,36.03706701,20.675336,0.007667162,10.06368495,4.185242688,0.110707144,11.118218,5689.109,64283.50575,1367.769165,1351.569165
1278.515935,36.22014958,18.08116513,0.008702212,9.780155678,4.58876335,0.153413264,11.1364485,5698.22425,64284.48572,1286.615935,1270.415935
1206.437876,40.53603664,17.10800634,0.017118743,8.920397059,2.788493496,0.219574294,11.15543877,5707.719385,64285.50654,1214.537876,1198.337876
1151.490707,46.25704586,16.82479488,0.020880048,7.635452023,0.281551719,0.281583335,11.17442917,5717.214583,64286.52738,1159.590707,1143.390707
1106.649915,47.62244255,20.9028409,0.022754729,7.206755387,0.04,0.236224056,11.19265983,5726.329917,64287.50739,1114.749915,1098.549915
1104.291213,46.68910073,23.82667228,0.018023366,6.961158516,0.792122588,0.135109483,11.21089033,5735.445167,64288.48741,1112.391213,1096.191213
1076.68893,43.87501861,20.79937489,0.012019569,6.337166844,0.162487004,0.047309039,11.22988077,5744.940385,64289.50828,1084.78893,1068.58893
1039.510136,41.6888087,16.93129991,0.014354204,5.808574272,0.04,0.103072501,11.248871,5754.4355,64290.52916,1047.610136,1031.410136
1039.745866,40.57246895,16.33349781,0.017273123,4.9181748,0.097397998,0.064319379,11.26710167,5763.550833,64291.50922,1047.845866,1031.645866
1038.963127,36.69476697,19.3538932,0.015528972,4.693798021,0.651523031,0.058063508,11.28533233,5772.666167,64292.48929,1047.063127,1030.863127
1054.390001,34.65733615,20.55973081,0.015632489,4.540251318,0.778399083,0.141928909,11.303563,5781.7815,64293.46936,1062.490001,1046.290001
1052.329779,36.15389463,17.61937833,0.021657461,5.181074066,0.841570781,0.220918217,11.32255323,5791.276615,64294.49028,1060.429779,1044.229779
1026.495359,37.10450886,20.25059767,0.037231779,5.722360495,0.767565056,0.271290705,11.34154367,5800.771833,64295.51123,1034.595359,1018.395359
1001.132861,37.73056085,26.58543549,0.051256368,6.190534229,0.511761694,0.214306288,11.35977417,5809.887083,64296.49131,1009.232861,993.0328612
974.8625361,43.5214323,27.78609231,0.052639279,6.530000278,0.398510596,0.113398641,11.37800483,5819.002417,64297.47143,982.9625361,966.7625361
941.0132283,50.73570302,27.36572327,0.047519557,7.292341516,0.139119555,0.122849714,11.39699523,5828.497615,64298.49239,949.1132283,932.9132283
960.1155669,54.52604357,25.2314152,0.05360761,7.665563714,0.04,0.10759897,11.4159855,5837.99275,64299.51334,968.2155669,952.0155669
1002.990516,49.62513417,24.26367229,0.06204709,7.199431548,0.084319401,0.105060589,11.434216,5847.108,64300.49347,1011.090516,994.8905165
1057.360678,37.60758693,21.11074964,0.05758825,5.679261231,0.088015591,0.10429545,11.45244683,5856.223417,64301.47361,1065.460678,1049.260678
1105.777768,30.5979548,17.53508441,0.044650965,3.990256515,0.065792777,0.052574783,11.47143708,5865.718538,64302.49458,1113.877768,1097.677768
1128.62275,36.13352151,17.06450075,0.035953194,3.432127973,0.088833205,0.025,11.49042733,5875.213667,64303.51558,1136.72275,1120.52275
1147.670929,40.74168,18.34958501,0.044524987,4.035234322,0.146450823,0.025,11.508658,5884.329,64304.49573,1155.770929,1139.570929
1140.344516,42.07684109,16.44158382,0.055404114,3.174222519,0.04,0.025,11.52688883,5893.444417,64305.47588,1148.444516,1132.244516
1107.637067,41.30819099,14.06026231,0.05548683,4.558634445,0.192693631,0.025,11.54587908,5902.939538,64306.49688,1115.737067,1099.537067
1110.956725,37.79604467,13.50708818,0.057377365,6.166110172,1.071206869,0.025,11.56486933,5912.434667,64307.51789,1119.056725,1102.856725
1148.650274,36.25688208,15.96721456,0.056068866,6.737488865,1.404019802,0.086603129,11.5831,5921.55,64308.49805,1156.750274,1140.550274
1215.032118,34.55799031,17.11514685,0.050446084,6.216443152,1.102738781,0.139355779,11.60133067,5930.665333,64309.47821,1223.132118,1206.932118
1216.997038,33.13349238,17.82025244,0.030050273,4.402868112,0.21764211,0.118357242,11.62032092,5940.160462,64310.49923,1225.097038,1208.897038
1148.258441,35.43303398,16.60020165,0.016612147,3.834052715,0.04,0.037334377,11.63931117,5949.655583,64311.52023,1156.358441,1140.158441
1119.02867,43.26693901,22.20375919,0.029716092,5.389612805,0.069062696,0.025,11.657542,5958.771,64312.5004,1127.12867,1110.92867
1110.399538,48.35804354,31.69052124,0.061402367,6.093350452,0.04,0.025,11.6757725,5967.88625,64313.48057,1118.499538,1102.299538
1095.950558,53.54298475,36.89777366,0.085631515,7.29304723,0.04,0.136371656,11.69476277,5977.381385,64314.50158,1104.050558,1087.850558
1111.606484,54.67585743,34.70227143,0.089662063,7.62415165,0.04,0.194875543,11.71375317,5986.876583,64315.5226,1119.706484,1103.506484
1081.188797,51.36806976,26.23572071,0.071139726,6.922742754,0.04,0.173985846,11.73198383,5995.991917,64316.50277,1089.288797,1073.088797
1103.250849,50.4894266,21.68879744,0.048321181,6.215005983,0.04,0.100386669,11.75021433,6005.107167,64317.48292,1111.350849,1095.150849
1119.48245,51.38440032,23.08780004,0.039536555,5.867751946,0.04,0.029247567,11.76920477,6014.602385,64318.50394,1127.58245,1111.38245
1104.603235,50.18415548,23.78968209,0.048120346,7.108028616,0.216845316,0.033900606,11.788195,6024.0975,64319.52493,1112.703235,1096.503235
1138.664944,51.69044109,25.66185768,0.060585978,8.440882173,0.249666214,0.06033872,11.80642567,6033.212833,64320.50511,1146.764944,1130.564944
1160.665917,50.59142418,25.99376858,0.070544738,8.703371286,0.198161886,0.076790673,11.82465633,6042.328167,64321.48526,1168.765917,1152.565917
1130.609244,54.21048064,25.74286067,0.070588481,7.844368958,0.189162422,0.081913224,11.84364662,6051.823308,64322.50625,1138.709244,1122.509244
1109.358897,61.76626652,26.70574276,0.08872692,7.203952667,0.342691687,0.066928122,11.86263683,6061.318417,64323.52724,1117.458897,1101.258897
1082.596606,68.5610222,24.77485828,0.107792382,6.886075479,0.163488927,0.026773122,11.88086767,6070.433833,64324.5074,1090.696606,1074.496606
1075.57202,72.70893855,27.64163973,0.122288495,7.14569187,0.061176972,0.036803116,11.89909817,6079.549083,64325.48753,1083.67202,1067.47202
1020.758899,71.80559418,27.11705534,0.130288886,6.878823539,0.04,0.062090398,11.91808846,6089.044231,64326.5085,1028.858899,1012.658899
990.0473492,69.54101417,29.23572143,0.134133418,7.4442656,0.04,0.079230042,11.93707883,6098.539417,64327.52947,998.1473492,981.9473492
1009.172351,70.00386305,35.69063129,0.13613957,8.084408962,0.04,0.111407595,11.9553095,6107.65475,64328.50959,1017.272351,1001.072351
1038.716218,68.20038209,39.72868763,0.128752176,8.307072653,0.04,0.130620546,11.97354,6116.77,64329.4897,1046.816218,1030.616218
1059.586258,61.2159857,37.07631317,0.120407819,7.933338559,0.051849683,0.114389477,11.99177083,6125.885417,64330.46983,1067.686258,1051.486258
1071.084839,59.14476654,36.37207116,0.162632582,7.207306063,0.087837495,0.114285464,12.01076123,6135.380615,64331.49076,1079.184839,1062.984839
1110.66379,65.29839404,32.98513179,0.265570001,7.603521483,0.04,0.086261861,12.0297515,6144.87575,64332.51168,1118.76379,1102.56379
1141.349987,73.66271269,31.38716214,0.412477777,7.454319857,0.04,0.101185976,12.047982,6153.991,64333.49178,1149.449987,1133.249987
1124.640633,77.18149375,29.59271791,0.497975785,7.757833454,0.04549325,0.099488375,12.06621283,6163.106417,64334.47185,1132.740633,1116.540633
1125.451798,65.91559012,31.4393073,0.427342425,10.33039907,0.04,0.108124237,12.08520308,6172.601538,64335.49275,1133.551798,1117.351798
1125.321473,48.91722868,34.8808045,0.245860625,12.77108701,0.04,0.116464581,12.10419333,6182.096667,64336.51365,1133.421473,1117.221473
1127.772351,40.0139445,47.28439284,0.093423228,14.28948875,0.072867585,0.115544499,12.122424,6191.212,64337.49369,1135.872351,1119.672351
1124.787318,35.43094061,51.11999078,0.044037678,14.68730197,0.426029353,0.086413893,12.14065467,6200.327333,64338.47372,1132.887318,1116.687318
1130.974465,39.30704376,47.54754168,0.061003362,13.4782894,0.496849372,0.061430737,12.15964492,6209.822462,64339.49458,1139.074465,1122.874465
1173.534866,41.52007709,41.70605023,0.057970902,13.05644304,0.317423172,0.086563535,12.17863517,6219.317583,64340.51541,1181.634866,1165.434866
1181.065046,36.70946459,32.851129,0.034614502,11.83036568,0.04,0.135158788,12.196866,6228.433,64341.49545,1189.165046,1172.965046
1124.522079,29.39031138,32.01163438,0.012383124,10.61493931,0.04,0.135078411,12.2150965,6237.54825,64342.4754,1132.622079,1116.422079
1057.43315,26.81208539,39.19069057,0.006713782,11.44908668,0.099059609,0.125456848,12.23408677,6247.043385,64343.49624,1065.53315,1049.33315
975.2529848,32.58936582,39.53749019,0.015270375,12.45770886,0.322943356,0.165581763,12.25307717,6256.538583,64344.51701,983.3529848,967.1529848
896.2471039,49.48727136,38.35628282,0.016087797,12.28043322,0.147350438,0.025,12.27130783,6265.653917,64345.49694,904.3471039,888.1471039
908.7161406,66.23527238,37.56092882,0.02930641,12.92321426,0.559102732,0.251153166,12.28953833,6274.769167,64346.47687,916.8161406,900.6161406
971.6547166,71.45714664,39.49809177,0.034919462,12.01725422,0.466079656,0.781420814,12.30852877,6284.264385,64347.49764,979.7547166,963.5547166
1019.229795,54.76804437,44.6973962,0.026564587,16.23314488,1.544998422,1.089335687,12.327519,6293.7595,64348.5184,1027.329795,1011.129795
977.5490047,46.44550754,47.56338656,0.027047781,17.82182076,0.889522574,0.839007686,12.34574967,6302.874833,64349.49823,985.6490047,969.4490047
972.0517964,50.30129558,46.63692591,0.032317513,18.71766594,2.464138263,0.505004958,12.36398033,6311.990167,64350.47813,980.1517964,963.9517964
1025.415079,57.11916649,44.13287907,0.049138304,18.01525546,3.955596506,0.109520892,12.38297062,6321.485308,64351.49881,1033.515079,1017.315079
1157.439754,55.71054887,40.95882688,0.059304544,16.47770435,4.459858569,0.584367719,12.40196083,6330.980417,64352.51947,1165.539754,1149.339754
1247.643571,41.39181369,41.65018948,0.046868874,14.38410802,2.959807091,0.715055798,12.42019167,6340.095833,64353.49929,1255.743571,1239.543571
1248.090713,33.1290583,43.38647754,0.037114616,13.82757078,1.189605578,0.694123192,12.43842217,6349.211083,64354.47909,1256.190713,1239.990713
1173.000314,35.22778522,42.79613336,0.035007176,10.73090335,0.04,0.520022623,12.45741246,6358.706231,64355.49969,1181.100314,1164.900314
1188.081009,37.41214489,39.1050553,0.035963695,10.99853941,0.431660199,0.44141886,12.47640283,6368.201417,64356.52028,1196.181009,1179.981009
1201.977064,42.96463043,32.73286372,0.037298215,9.922430101,0.458467945,0.362262213,12.4946335,6377.31675,64357.50002,1210.077064,1193.877064
1271.984158,46.84206762,32.98687743,0.034868383,10.42852373,0.891969689,0.567762789,12.51286417,6386.432083,64358.47975,1280.084158,1263.884158
1245.598577,41.01518418,36.63878346,0.038993346,12.28511835,0.746366641,0.249548539,12.53185446,6395.927231,64359.50028,1253.698577,1237.498577
1195.163805,38.5119735,40.40414082,0.039589154,13.56206258,0.154963122,0.172026266,12.55084483,6405.422417,64360.52078,1203.263805,1187.063805
1197.696873,39.41780091,41.83115532,0.046315733,14.49365671,0.04,0.366577783,12.5690755,6414.53775,64361.50044,1205.796873,1189.596873
1250.973243,44.69972293,41.77059817,0.058125873,14.38378476,0.089429068,0.61946941,12.587306,6423.653,64362.48008,1259.073243,1242.873243
1243.770352,46.30495513,41.91660091,0.069842587,14.2479005,0.283632394,0.616326121,12.60629646,6433.148231,64363.50052,1251.870352,1235.670352
1206.878527,40.15664557,44.54501154,0.076294696,14.60278428,0.073909912,0.305250766,12.62528667,6442.643333,64364.52093,1214.978527,1198.778527
1149.927133,37.10563685,45.11816737,0.0696157,13.80948054,0.083196056,0.025,12.64351733,6451.758667,64365.5005,1158.027133,1141.827133
1077.703654,43.30347141,41.94926246,0.062385367,12.85450591,0.149195877,0.20877227,12.661748,6460.874,64366.48004,1085.803654,1069.603654
1070.300101,52.57799905,40.3634211,0.051741613,13.58886052,1.97646065,0.781976756,12.68073831,6470.369154,64367.50038,1078.400101,1062.200101
1132.108191,55.53982477,45.22569141,0.057512895,15.02551138,3.307209235,1.041995994,12.6997285,6479.86425,64368.5207,1140.208191,1124.008191
1247.111149,64.45613559,47.55897129,0.005,14.85818534,2.960420867,0.897605653,12.71795917,6488.979583,64369.50017,1255.211149,1239.011149
1324.360833,71.43197568,57.35193308,0.055815345,21.60886942,1.57194986,0.471089743,12.73619,6498.095,64370.47963,1332.460833,1316.260833
1304.62275,66.96221841,66.64717965,0.156496715,32.54812111,0.940492806,0.270883808,12.75518015,6507.590077,64371.49986,1312.72275,1296.52275
1218.863169,53.92093857,66.09294116,0.21406253,36.10700655,1.270153836,0.436630984,12.77417033,6517.085167,64372.52006,1226.963169,1210.763169
1151.980917,43.92576823,58.24905164,0.182943312,33.12407152,1.698138239,0.476088248,12.79240117,6526.200583,64373.49945,1160.080917,1143.880917
1119.275099,36.97370458,45.65808456,0.112346419,24.22037381,0.831863321,0.304657286,12.81063183,6535.315917,64374.47879,1127.375099,1111.175099
1145.021522,44.05587508,36.78614446,0.058404931,15.91691468,0.739576805,0.135133723,12.829622,6544.811,64375.49891,1153.121522,1136.921522
1200.506487,55.58912875,42.25075798,0.09634329,15.90624005,0.04,0.0879954,12.84861233,6554.306167,64376.519,1208.606487,1192.406487
1209.135038,65.44237582,48.51680361,0.077351552,17.87391031,0.644320336,0.178833528,12.866843,6563.4215,64377.49826,1217.235038,1201.035038
1171.451453,66.88391478,53.26310878,0.085010164,21.41444882,3.977956294,0.234410225,12.88507367,6572.536833,64378.47748,1179.551453,1163.351453
1116.790297,55.8748259,54.67125731,0.091884914,24.02491198,3.977956294,0.258560731,12.904064,6582.032,64379.49749,1124.890297,1108.690297
1077.753106,37.69586469,50.59966564,0.091217448,20.15031428,3.977956294,0.247878493,12.92305417,6591.527083,64380.51746,1085.853106,1069.653106
1057.604445,37.60585186,44.2103765,0.063443269,14.59793856,4.109947466,0.24381399,12.94128483,6600.642417,64381.49659,1065.704445,1049.504445
979.3312098,41.55280871,42.50577971,0.039866173,12.59745489,0.04,0.254890298,12.95951567,6609.757833,64382.47573,987.4312098,971.2312098
879.5866037,41.61181472,47.05620018,0.042104302,13.71260373,0.93057723,0.270912706,12.97850585,6619.252923,64383.49559,887.6866037,871.4866037
831.1813294,39.8833197,52.94155166,0.040567269,15.21781267,1.021878834,0.260472888,12.99749617,6628.748083,64384.51543,839.2813294,823.0813294
866.6860607,33.03060155,57.43071728,0.037473024,17.13476486,1.061445051,0.263605176,13.01572683,6637.863417,64385.49445,874.7860607,858.5860607
928.4708486,28.58960918,57.38429021,0.040515245,17.82111367,0.829606983,0.33315098,13.03395767,6646.978833,64386.47346,936.5708486,920.3708486
890.001193,28.80341588,53.57857385,0.043031141,16.68453356,0.48467734,0.301207029,13.05294785,6656.473923,64387.49318,898.101193,881.901193
842.078629,33.38605669,54.73529596,0.042464736,15.83623003,0.157212827,0.284291368,13.071938,6665.969,64388.51287,850.178629,833.978629
835.0138758,37.79222469,60.18713003,0.047715219,16.51056852,0.777618238,0.249355789,13.09016883,6675.084417,64389.49178,843.1138758,826.9138758
874.3333523,41.51067167,61.37011982,0.060684228,16.10312011,1.544171903,0.273185696,13.1083995,6684.19975,64390.47062,882.4333523,866.2333523
913.6068767,42.28082574,57.76364315,0.045850755,15.70923388,2.06942825,0.248524922,13.12738969,6693.694846,64391.49022,921.7068767,905.5068767
891.0396487,45.96369539,48.53928864,0.067815723,15.70305648,1.497881801,0.187115684,13.14638,6703.19,64392.5098,899.1396487,882.9396487
894.0662214,46.88042384,43.00734283,0.104713088,15.19703599,1.388154302,0.271106569,13.16461067,6712.305333,64393.48853,902.1662214,885.9662214
